date,ltla,positive,month,number_exposures,duration,maxRiskScore,cumRiskScore,riskScore_1.1.,riskScore_1.3.,riskScore_1.6.,riskScore_1.8.,riskScore_2.2.,riskScore_3.3.,riskScore_4.4.,riskScore_5.6.,peak_day,peak_duration,firstExpDate,lastExpDate,randomExpDate,classification,bg_rate_cases_app,avgRiskScore,maxProximityScore,avgProximityScore,region,RuralUrbanScore
2022-02-17,E08000019,0.15833393478355007,Feb22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,2,28.912556837045482,404,409,408,household,0.01050064647449233,199.7868098042868,0.31705054892813783,0.131283711848216,Yorkshire_and_The_Humber,3.2930900587496574
2021-10-04,E07000175,0.017740409586494997,Oct21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,4,1,270,270,270,fleeting,0.0074634323500084,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2022-02-03,E06000047,0.017740409586494997,Feb22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,391,391,391,fleeting,0.01923011535446632,133.9301552816304,0.0976835015855057,0.0976835015855057,North_East,3.1997760947520506
2022-03-01,E09000033,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,419,419,419,fleeting,0.01931218800341609,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-12-28,W06000018,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,352,352,352,fleeting,0.1072782957455462,133.9301552816304,0.0976835015855057,0.0976835015855057,Wales,3.1997760947520506
2022-10-21,E09000022,0.15833393478355007,Oct22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,2,28.912556837045482,652,655,654,household,0.00238356382978989,199.7868098042868,0.31705054892813783,0.131283711848216,London,3.2930900587496574
2021-08-07,E09000026,0.028811933602042053,Aug21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,6,3.7845578099366315,209,209,209,one-day,0.00884533214290297,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2022-01-14,E06000011,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,4,1,375,375,375,fleeting,0.03087372123557611,133.9301552816304,0.0976835015855057,0.0976835015855057,Yorkshire_and_The_Humber,3.1997760947520506
2022-02-20,E08000025,0.017740409586494997,Feb22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,408,408,408,fleeting,0.00960137287931775,133.9301552816304,0.0976835015855057,0.0976835015855057,West_Midlands,3.1997760947520506
2022-03-16,E09000011,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,3,4.602078080765491,423,435,435,recurring,0.03592870731248875,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2022-03-14,E07000038,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,432,432,432,fleeting,0.0402652003207469,133.9301552816304,0.0976835015855057,0.0976835015855057,East_Midlands,3.1997760947520506
2022-07-23,E09000008,0.042918606352129324,Jul22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,4,4.602078080765491,557,561,559,recurring,0.00485205008481741,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2021-12-19,E07000078,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,347,347,347,one-day,0.0407009548298813,152.74075945394347,0.12059214263651095,0.10342866381674329,South_West,3.241396909675088
2021-07-02,E07000076,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,174,174,174,fleeting,0.0115659882089003,133.9301552816304,0.0976835015855057,0.0976835015855057,East_of_England,3.1997760947520506
2022-11-27,E09000022,0.028811933602042053,Nov22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,3,3.7845578099366315,689,689,689,one-day,0.0022230163494724,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2022-01-03,E06000007,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,355,355,355,fleeting,0.07113137145733259,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-06-16,E09000003,0.042918606352129324,Jun22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,3,4.602078080765491,523,528,528,recurring,0.00925528170220077,120.90557084592895,0.14299930210129377,0.10178099021763129,London,3.189370380250056
2022-02-28,E06000045,0.042918606352129324,Feb22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,408,419,419,recurring,0.02125330988585339,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2022-03-12,E07000149,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,432,432,432,fleeting,0.04509066846163849,133.9301552816304,0.0976835015855057,0.0976835015855057,East_of_England,3.1997760947520506
2022-04-13,E06000025,0.15833393478355007,Apr22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,7,28.912556837045482,462,464,464,household,0.01073677892077786,199.7868098042868,0.31705054892813783,0.131283711848216,South_West,3.2930900587496574
2021-12-08,E08000007,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,337,337,337,fleeting,0.02740941934717772,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2021-02-04,E08000016,0.017740409586494997,Feb21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,31,31,31,fleeting,0.00563039231848718,133.9301552816304,0.0976835015855057,0.0976835015855057,Yorkshire_and_The_Humber,3.1997760947520506
2021-12-18,E07000171,0.042918606352129324,Dec21,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,2,4.602078080765491,345,346,345,recurring,0.04703019641305853,120.90557084592895,0.14299930210129377,0.10178099021763129,East_Midlands,3.189370380250056
2021-07-02,E06000058,0.028811933602042053,Jul21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,2,3.7845578099366315,177,177,177,one-day,0.01109706408935158,152.74075945394347,0.12059214263651095,0.10342866381674329,South_West,3.241396909675088
2022-04-07,E07000115,0.042918606352129324,Apr22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,5,4.602078080765491,446,458,446,recurring,0.01370474671997483,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2021-07-17,E07000064,0.028811933602042053,Jul21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,6,3.7845578099366315,188,188,188,one-day,0.00748590193855301,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-06-08,E08000014,0.017740409586494997,Jun22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,520,520,520,fleeting,0.0084374268371048,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-03-30,E07000096,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,1,1,449,449,449,fleeting,0.02485293422039362,133.9301552816304,0.0976835015855057,0.0976835015855057,East_of_England,3.1997760947520506
2023-03-12,E06000058,0.017740409586494997,Mar23,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,796,796,796,fleeting,0.00459909966861959,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2021-07-23,E06000042,0.028811933602042053,Jul21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,196,196,196,one-day,0.00991832554528761,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-04-07,E07000214,0.042918606352129324,Apr22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,1,4.602078080765491,456,457,457,recurring,0.0164521142088758,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2022-03-13,E08000034,0.017740409586494997,Mar22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,433,433,433,fleeting,0.03469724390772433,133.9301552816304,0.0976835015855057,0.0976835015855057,Yorkshire_and_The_Humber,3.1997760947520506
2022-07-03,E06000060,0.028811933602042053,Jul22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,5,3.7845578099366315,544,544,544,one-day,0.01410257769390463,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-03-26,E06000055,0.042918606352129324,Mar22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,4,4.602078080765491,444,445,444,recurring,0.03203518731352733,120.90557084592895,0.14299930210129377,0.10178099021763129,East_of_England,3.189370380250056
2022-08-08,E09000016,0.017740409586494997,Aug22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,572,572,572,fleeting,0.00294395882624803,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2022-07-27,E06000041,0.15833393478355007,Jul22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,1,28.912556837045482,568,569,568,household,0.00452257787530381,199.7868098042868,0.31705054892813783,0.131283711848216,South_East,3.2930900587496574
2021-10-03,E07000222,0.15833393478355007,Oct21,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,5,28.912556837045482,264,264,264,household,0.00697121260458806,199.7868098042868,0.31705054892813783,0.131283711848216,West_Midlands,3.2930900587496574
2021-10-08,E06000052,0.017740409586494997,Oct21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,276,276,276,fleeting,0.00834017912749754,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2021-12-11,E08000025,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,336,336,336,one-day,0.03246102105309442,152.74075945394347,0.12059214263651095,0.10342866381674329,West_Midlands,3.241396909675088
2021-06-24,E08000021,0.028811933602042053,Jun21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,7,3.7845578099366315,168,168,168,one-day,0.02958173606694975,152.74075945394347,0.12059214263651095,0.10342866381674329,North_East,3.241396909675088
2021-12-26,E07000177,0.017740409586494997,Dec21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,352,352,352,fleeting,0.0606752543506236,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-10-31,E06000047,0.017740409586494997,Oct21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,299,299,299,fleeting,0.01295048350236179,133.9301552816304,0.0976835015855057,0.0976835015855057,North_East,3.1997760947520506
2021-07-30,E09000026,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,201,201,201,fleeting,0.01057435736899437,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-06-30,E09000027,0.017740409586494997,Jun21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,171,171,171,fleeting,0.00677635170500539,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-09-06,E09000011,0.028811933602042053,Sep21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,5,3.7845578099366315,243,243,243,one-day,0.00644076231145256,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2021-11-25,E08000007,0.017740409586494997,Nov21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,4,1,319,319,319,fleeting,0.01290275014091818,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2021-07-14,E06000023,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,188,188,188,fleeting,0.02139461756783008,133.9301552816304,0.0976835015855057,0.0976835015855057,South_West,3.1997760947520506
2022-04-10,E08000010,0.017740409586494997,Apr22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,457,457,457,fleeting,0.01349614457005649,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-03-07,E09000025,0.028811933602042053,Mar22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,5,3.7845578099366315,425,425,425,one-day,0.01942121898793585,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2021-07-05,E09000017,0.017740409586494997,Jul21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,181,181,181,fleeting,0.0116171898789679,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2021-09-27,W06000015,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,262,262,262,fleeting,0.01776612329794645,133.9301552816304,0.0976835015855057,0.0976835015855057,Wales,3.1997760947520506
2022-05-03,E06000042,0.042918606352129324,May22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,471,480,471,recurring,0.0042150671845455,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2021-07-15,E07000115,0.028811933602042053,Jul21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,186,186,186,one-day,0.01440838328375627,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-07-18,E09000008,0.028811933602042053,Jul22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,6,3.7845578099366315,559,559,559,one-day,0.00672780629189606,152.74075945394347,0.12059214263651095,0.10342866381674329,London,3.241396909675088
2022-01-05,E08000037,0.017740409586494997,Jan22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,5,1,362,362,362,fleeting,0.08356575499828729,133.9301552816304,0.0976835015855057,0.0976835015855057,North_East,3.1997760947520506
2021-09-06,E09000020,0.017740409586494997,Sep21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,240,240,240,fleeting,0.00488248241376121,133.9301552816304,0.0976835015855057,0.0976835015855057,London,3.1997760947520506
2022-04-11,E07000091,0.042918606352129324,Apr22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,7,4.602078080765491,449,462,452,recurring,0.01386172292883288,120.90557084592895,0.14299930210129377,0.10178099021763129,South_East,3.189370380250056
2021-06-17,E07000062,0.017740409586494997,Jun21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,6,1,160,160,160,fleeting,0.00510778358377493,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2022-05-02,E07000240,0.15833393478355007,May22,72.56110108694084,113624.4800438818,510.70224531843616,15118.432013152365,0,0,0,0,0,0,0,0,6,28.912556837045482,475,476,476,household,0.00387565262873941,199.7868098042868,0.31705054892813783,0.131283711848216,East_of_England,3.2930900587496574
2022-05-02,E08000010,0.042918606352129324,May22,10.027558878955022,12507.695656251883,200.6091630596916,1275.276164224107,0,0,0,0,0,0,0,0,6,4.602078080765491,482,483,483,recurring,0.00555008438408657,120.90557084592895,0.14299930210129377,0.10178099021763129,North_West,3.189370380250056
2022-10-22,E06000022,0.028811933602042053,Oct22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,4,3.7845578099366315,655,655,655,one-day,0.00246566761418247,152.74075945394347,0.12059214263651095,0.10342866381674329,South_West,3.241396909675088
2022-04-11,E06000044,0.028811933602042053,Apr22,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,6,3.7845578099366315,461,461,461,one-day,0.01202930499177587,152.74075945394347,0.12059214263651095,0.10342866381674329,South_East,3.241396909675088
2022-06-04,E07000090,0.017740409586494997,Jun22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,2,1,513,513,513,fleeting,0.00665525823777035,133.9301552816304,0.0976835015855057,0.0976835015855057,South_East,3.1997760947520506
2021-12-21,E07000076,0.028811933602042053,Dec21,3.7845578099366315,5753.404749487654,184.7257871412032,605.1009409100772,0,0,0,0,0,0,0,0,1,3.7845578099366315,351,351,351,one-day,0.0579817830763123,152.74075945394347,0.12059214263651095,0.10342866381674329,East_of_England,3.241396909675088
2021-03-29,E08000010,0.017740409586494997,Mar21,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,80,80,80,fleeting,0.0019746194189543,133.9301552816304,0.0976835015855057,0.0976835015855057,North_West,3.1997760947520506
2022-04-01,E08000019,0.017740409586494997,Apr22,1,1438.0907704375015,133.9301552816304,133.9301552816304,0,0,0,0,0,0,0,0,3,1,451,451,451,fleeting,0.02108676740388159,133.9301552816304,0.0976835015855057,0.0976835015855057,Yorkshire_and_The_Humber,3.1997760947520506
